,date,user_id,pp_text,tag,like_point
1250,2017-08-07T07:36:28.000Z,yvettesyyang,20170807Absolutely amazing new contemporary Korean dining The FestaBanyan TreeSeoulHeaded by Executive Chef Leo Kang Olive Flounder Red Seabream Bugak also loved the Sanyacho soy sauce can t wait to come back to try their other dishesInsta travel updates travelseoulinstaseoultripinstatravelarchiguidebyyypatisseriecafecontemporary archidailyinteriorlifestylearchitecturevosswaterbugakcontemporaryartinteriordesigninteriordesignerartartgallerylunchwine,#seoul #instaseoul #trip #instatravel #archi #guidebyyy #patisserie #cafe #contemporary #archidaily #interior #lifestyle #architecture #vosswater #bugak #contemporaryart #interiordesign #interiordesigner #art #artgallery #lunch #wine,58
1251,2017-08-07T07:36:28.000Z,chungdambodyshape,very good,,0
1252,2017-08-07T07:36:28.000Z,binderidofficial,supper maximal post hahaha kak,,0
1253,2017-02-06T14:54:48.000Z,minting02,BUGAK,#BUGAK,8
1254,2017-07-13T07:18:44.000Z,taeo_importfood,1 30g 150 75370TaeO ImportLineIDPk03092012 bugak healthyfoodhealthydietcleanfoodbreakfastkoreankoreansnackkoreanfood,#bugak #healthyfood #healthy #diet #cleanfood #breakfast #korean #koreansnack #koreanfood,14
1255,2017-07-13T07:18:44.000Z,healthy.note,Yippee,,0
1256,2018-08-22T17:21:20.000Z,k.on.works,typhoonnightrunbugakseoulsoulcitynightviewsummerhasgonelastsummer,#typhoon #nightrun #bugak #seoul #soulcity #nightview #summerhasgone #lastsummer,46
1261,2018-03-21T05:09:01.000Z,junko_meow,It s snowingin Tokyo,,1
1264,2019-01-02T03:45:38.000Z,outcomezero,Let s help eachother grow,,0
1267,2020-06-05T07:30:57.000Z,sewolbabsang,kfood bugak friedchips homemade laver kelp lotusroot burdockroots potato carrot gochubugak,#kfoodbugakfriedchipshomemadelaverkelplotusrootburdockrootspotatocarrotgochubugak,82
1268,2017-07-07T05:35:13.000Z,taeo_importfood,LineIDPk03092012 bugak healthyfoodhealthydietcleanfoodbreakfastkoreankoreansnackkoreanfood,#bugak #healthyfood #healthy #diet #cleanfood #breakfast #korean #koreansnack #koreanfood,21
1269,2018-06-08T00:02:05.000Z,happyfamilymkt,Heageen Kim studied as an artist in Seoul before finding her place in the kitchen first atpurpleyamnyc and now at her own restaurantdotorybka mighty little place that serves up food true to her South Korean roots with added flareHaegeen just joined our F B lineup and we re thrilled to have her be a part of our happy family nytimesedlefkowicz,,59
1270,2018-06-08T00:02:05.000Z,happyfamilymkt,happyfamilynightmarkethappyfamilymktHFNM2018asiannightmarketasianamericanasiandiasporabaesianslaysianfareastasiareorientazndotorydotorybkbugakeastwilliamsburgwilliamsburgeatskoreanamericankoreanfoodbibimbap,#happyfamilymkt #HFNM2018 #asiannightmarket #asianamerican #asiandiaspora #baesian #slaysian #fareastasia #reorient #azn #dotory #dotorybk #bugak #eastwilliamsburg #williamsburgeats #koreanamerican #koreanfood #bibimbap,0
1271,2018-06-08T00:02:05.000Z,edlefkowicz_,I remember the shoot for the Times very wellAnd I went back for dinner with mywife great foodgreat hospitality,,0
1272,2017-07-16T08:17:25.000Z,choreezo,Thanksasmartinseoul,,118
1274,2017-07-16T08:17:25.000Z,blammmmo,Way better,,1
1275,2017-07-16T08:17:25.000Z,asmartinseoul,You re so shiny all star rainbow rider,,1
1278,2018-09-11T00:52:32.000Z,a.husnulaulia,Warga panen buah rambutan di Kecamatan JuliBapak DrsZahrul Munzir M Si ikut serta dalam berbagi ilmu dan pengalaman bagi petani petani di JuliKatanyaInsyallah dengan izin Allah dan restu dari masyarakat kecamatan Juli kita bangun kesehahteraan masyarakat Juli zahrulmunziruntukdprazahrulmunzirfordpradpra2019zahrulmunzirjulikecjulikecamatanjulipetaninelayanhusnulauliauntukdprkhusnulauliafordprkdprk2019husnulauliamatanggelumpang2matangpeusangankecpeusanagankecamatanpeusangankreungbarojangkakecjangkakecamatanjangkapuloblangpulouabeukjalohbugakremajaacehacehpnapartaipnano6no11,#zahrulmunziruntukdpra #zahrulmunzirfordpra #dpra2019zahrulmunzir #juli #kecjuli #kecamatanjuli #petani #nelayan #husnulauliauntukdprk #husnulauliafordprk #dprk2019husnulaulia #matanggelumpang2 #matang #peusangan #kecpeusanagan #kecamatanpeusangan #kreungbaro #jangka #kecjangka #kecamatanjangka #puloblang #pulou #abeukjaloh #bugak #remajaaceh #aceh #pna #partaipna #no6 #no11,9
1279,2018-09-11T00:52:32.000Z,keyla_spirulina.id,Maskeran yok Cek ig kami,,0
1280,2018-09-11T00:52:32.000Z,konsultan_bisnis_fkc,Cantik kali ya foto,,0
1281,2018-08-26T13:16:58.000Z,nalzomboso3579,seaweed vegetable chips Korean crisps kimbugak seaweed snack Bugak 20 25www ohs co kr,#seaweed,20
1282,2017-04-05T12:23:27.000Z,jcho0727,Nori crisps scampi tartekingfishtunabugakricecrackeryarravalleytroutroejapanesedoublebaysakenewmenu,#kingfish #tuna #bugak #ricecracker #yarravalley #troutroe #japanese #doublebay #sake #newmenu,40
1283,2017-04-05T12:23:27.000Z,vine.guide,This is nice,,0
1285,2012-07-20T14:34:00.000Z,supermhongki,Talo kasi ehHaha 4cornerssipolflipbugakumulankapa,#4corners #sipol #flip #bugak #umulankapa,3
1286,2012-07-20T14:34:00.000Z,entengdesarapen,Pashot ngaTalo nga ba nman kase e haha tsk,,0
1289,2018-09-10T06:26:30.000Z,kyuche,Congrats,,0
1290,2018-09-10T06:26:30.000Z,paintlab,absolutely flyingBeast mode,,0
1294,2017-09-20T22:58:07.000Z,w.choi,1Year 1 2 3Bugakcrispychipstraditionalbrandinglocalinsighttripfilamentandcompany,#crispy #chips #traditional #branding #local #insighttrip #filamentandcompany,109
1295,2017-09-27T03:05:21.000Z,millitaylor,I made BugakHave u had itIt s kinda fascinating how they re madeYou make a glutinous rice flour paste and brush the seaweeddehydrate and fryCeciliadotorybk very kindly showed me howsee on my storiesas she thought little Korean tacos could make an appearance on my canapmenusTop day bugakseaweedkoreanfoodalwayslearningmilliintheusa,#bugak #seaweed #koreanfood #alwayslearning #milliintheusa,101
1296,2017-09-27T03:05:21.000Z,felicityspector,This is such a great trip you re having,,0
1297,2017-09-27T03:05:21.000Z,julietgraham,Wow what a trip looks like you having an amazing timemillitaylorx,,0
1298,2017-09-27T03:05:21.000Z,helen_goh_bakesÀÎÁõµÊ,Love the sound of this,,0
1300,2018-09-01T06:58:23.000Z,nalzomboso3579,seaweed vegetable chips Korean crisps kimbugak seaweed snack Bugak 20 25www ohs co kr,#seaweed,20
1301,2017-10-05T05:53:04.000Z,benjaminwolff,Perilla bugak Perilla is a plant found mostly in Asiaand used more than most in Korean cuisineIt s part of the mint family and atatoboy it s a very key component in many of our dishesIn this method we brush it with a rice paste known in Korean as chapssal palIt s brushed on both sides of the leaf and dried over nightWe individually fry each leaf at a very low temperature and lay them on paper towelsAfterwe dehydrate them for atleast two daystill you get a sweet crispy perilla bugakour garnish for our steak dish atatoboynyc foodfoodpornnyclearnsomethingamericancookingkoreaninspirationkeeppushingcookingtruecooksinstainstagramperillakoreanbugakdehydrationstation,#atoboy #foodporn #nyc #learnsomething #americancookingkorean #inspiration #keeppushing #cooking #truecooks #insta #instagram #perilla #korean #bugak #dehydrationstation,81
1302,2017-10-05T05:53:04.000Z,aireeese,GMO,#GMO,2
1303,2017-10-05T05:53:04.000Z,chef_ryancarroll,themoreyouknow,#themoreyouknow,1
1304,2017-10-05T05:53:04.000Z,elizabelle289,We coming in soon,,1
1305,2017-10-05T05:53:04.000Z,lexxychainz,WOW,,1
1306,2017-10-05T05:53:04.000Z,chachito04,Great,,0
1307,2017-10-05T05:53:04.000Z,aliskaknit.official,Looking good,,0
1308,2017-10-05T05:53:04.000Z,paulstcho,Whats the chapssal pal recipe,,0
1310,2017-06-15T09:15:23.000Z,kmall24_official,Looking for a healthy and nutritious food from Korea Today s MEGADEAL KOREAN WELL BEING SNACK SETFRIED LAVERKELP SNACK 4 PACKS FREE SHIPPINGkmall24badaonebugaksnacklaverkelpwellbeingdietkoreakoreankoreanfoodfoodpornfoodstagram,#badaone #bugak #snack #laver #kelp #wellbeing #diet #korea #korean #koreanfood #foodporn #foodstagram,86
1311,2017-07-11T09:57:04.000Z,taeo_importfood,1 150 110LineIDPk03092012 bugak healthyfoodhealthydietcleanfoodbreakfastkoreankoreansnackkoreanfood,#bugak #healthyfood #healthy #diet #cleanfood #breakfast #korean #koreansnack #koreanfood,17
1314,2019-10-30T02:37:50.000Z,colebiancardi,Not SkincarebutTextureTuesday with FOODKorean Han Bugakcourtesy of0 8L USA Bugak describes a Korean traditional snack and I received 3 bags of these crispy treats Pumpkin LaverseaweedandHot Chili Pepper These are made in YeongjuSobaek MountainSouth Korea and almost all of the ingredients are harvested from this clean regionThese snacks do not contain any artificial flavors or food additives and rely on the veggies pure raw cane sugar and salicornia herbacea saltwhich is a salt that contains salicorniaa marshland plant that contains ironcalciumtaurine and other rich mineralsTasting Time The first one I tried was the hot pepper this is SO good It is a little bit spicybecause some of the pepper pieces still have the seedswhich are the hottest part of the pepper I don t know if these are baked or friedbut they are so crispy but very light and the coating of sugar salt helps balance the bitterness of the pepper Next up pumpkin These are more like chips and don t melt in your mouth like the pepper but they have a great crunch to them This one was more sweet with a touch of salt Of courseI ate this bag in one sitting hahahaLast was the Laver NowI have had seaweed crunches beforeand I do love themHoweverthis one really had the taste of the ocean with it I found it to be overpowering in a bad way I didn t eat these by themselves insteadI crushed them up and sprinkled them on dishes to help cut down on the seaweedy taste They were ALMOST therebut it s like they weren t rinsed enough I really loved the Hot Pepper Pumpkin flavors and I noticed they have otherslike potatocarrot burdock I would love to try them all prsampleunboxingbeauty kfoodfoodpornpumpkinkoreansnackssnackscrispysnackKoreanfoodvegetariankoreansnackbugakHanBuGakPumkinHotPepperLaverhealthysnackvegan08liter08Lreviewfoodreviewkfoodkoreanfoodsnacks,#TextureTuesday #unboxingbeautykfood #foodporn #pumpkin #koreansnacks #snacks #crispysnack #Koreanfood #vegetarian #koreansnack #bugak #HanBuGak #Pumkin #HotPepper #Laver #healthysnack #vegan #08liter #08L #review #foodreview #kfood #koreanfoodsnacks,235
1315,2019-10-30T02:37:50.000Z,skincareaffairs,Nice snacksGlad they don t have artificial sweeteners,,1
1316,2019-10-30T02:37:50.000Z,ju_lie2122,I would be so into the seaweed one then,,1
1317,2019-10-30T02:37:50.000Z,itssimplyskincare,Whoa beautiful textures,,1
1318,2019-10-30T02:37:50.000Z,ens_jinjungsung,Bugak called in korean,,1
1319,2019-10-30T02:37:50.000Z,ens_jinjungsung,Buddy korean,,1
1320,2019-10-30T02:37:50.000Z,gabriellediaz,Woah,,1
1321,2019-10-30T02:37:50.000Z,angie.marella,Just known this food,,1
1322,2019-10-30T02:37:50.000Z,goselly_beauty,FOOOOOOD,,1
1323,2019-10-30T02:37:50.000Z,salomevail,Thanks for your reviewI will try them next time,,1
1324,2019-10-30T02:37:50.000Z,aeternal.beauty,Yum,,0
1325,2019-10-30T02:37:50.000Z,thebeautyjars,Thos sound really interestingThe pepper sounds yummyI love hot food,,1
1326,2019-10-30T02:37:50.000Z,aliviamaulida,I would choose the hot chilli pepper ones since i love spicy food,,1
1327,2018-08-29T11:30:59.000Z,nalzomboso3579,seaweed vegetable chips Korean crisps kimbugak seaweed snack Bugak 20 25www ohs co kr,#seaweed,11
1330,2017-10-06T09:06:17.000Z,evertvrijhof,awesome,,1
1332,2017-09-29T02:42:29.000Z,markjamesblue,bugak,#bugak,22
1333,2019-04-18T02:24:44.000Z,iammjdinding,Last fool showsobrang nakakarelate kmilastfoolshowBugakmayesa,#lastfoolshow #Bugak #mayesa,12
1334,2018-03-14T06:39:10.000Z,eungyeongpark,Korea mountain Bugak,#KoreamountainBugak,66
1335,2018-09-01T11:53:59.000Z,nalzomboso3579,seaweed vegetable chips Korean crisps kimbugak seaweed snack Bugak 20 25www ohs co kr,#seaweed,10
1336,2017-07-06T16:14:26.000Z,taeo_importfood,1 30g 150 110TaeO ImportLineIDPk03092012 bugak healthyfoodhealthydietcleanfoodbreakfastkoreankoreansnackkoreanfood,#bugak #healthyfood #healthy #diet #cleanfood #breakfast #korean #koreansnack #koreanfood,47
1337,2019-08-19T10:02:54.000Z,bu_gak_,bugakdog hybriddog,,73
1338,2018-01-04T09:09:59.000Z,abayonjojo,I really love naturebyahenijojonaturephotographynaturelovenaturelovetravelgalanaturespringbugak,#naturephotography #nature #lovenature #love #travel #gala #naturespring #bugak,37
1339,2018-01-04T09:09:59.000Z,glendajoy690,Unsa gitan aw nmo dha,,0
1340,2019-02-02T04:35:39.000Z,filamentandcompany,thebugakbugakcrispykoreansnackbrandingrenewaldesigngiftpackfilamentandcompany,#thebugak #bugak #crispy #koreansnack #branding #renewal #design #giftpack #filamentandcompany,19
1343,2016-07-20T10:51:43.000Z,thedrinkingtraveler,Very cool,,0
1344,2016-07-20T10:51:43.000Z,cloud.dentist,thanks for the feature,,0
1346,2017-01-02T09:59:53.000Z,joey1987gian,Vitamin Dnatureswimmingmotherearthbugakinstatravelinstapicholidayvacationphilippines,#nature #swimming #motherearth #bugak #instatravel #instapic #holiday #vacation #philippines,29
1347,2017-01-02T09:59:53.000Z,iamannamae33,Hey joeynindot daw dnha ingon ako couz,,0
1348,2017-01-02T09:59:53.000Z,wristandstyle,Love it,,0
1350,2019-05-25T06:14:30.000Z,simplynaturalnessa,Amazing gallery I love it,,0
1351,2018-01-20T09:49:48.000Z,acetoy29,bugakinstatagboysweekendgetawaymasters,#bugak #instatag #boys #weekendgetaway #masters,9
1352,2015-02-19T05:42:38.000Z,teokang,bugakHappyNewYear,#bugak #HappyNewYear,11
1355,2018-08-30T00:19:47.000Z,nalzomboso3579,seaweed vegetable chips Korean crisps kimbugak seaweed snack Bugak 20 25www ohs co kr,#seaweed,12
1359,2017-09-23T03:19:01.000Z,rrthreads,Get Some,,0
1360,2018-08-31T18:01:22.000Z,jy__sc,bugak,,9
1362,2019-05-30T06:45:37.000Z,fitbyrosevegan,hiI am a fitness professional trying to spread veganism to help animalsI m teaching people how they can have meatfree muscles and be healthyI d love your feedback on my pageI ll do whatever it takes to help the animalsthanks so much Rose,,2
1363,2019-05-30T06:45:37.000Z,mikoszexoticbullsbrasil,boso1219 WWWUPARSEGUIDORESCOM,,1
1364,2017-07-11T10:30:02.000Z,taeo_importfood,1 30g 150 110TaeO ImportLineIDPk03092012 bugak healthyfoodhealthydietcleanfoodbreakfastkoreankoreansnackkoreanfood,#bugak #healthyfood #healthy #diet #cleanfood #breakfast #korean #koreansnack #koreanfood,12
